	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70		
LG_SCRN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.95E-05	1.95E-05	4.08E-05	4.08E-05	6.81E-05	6.81E-05	0.000102535	0.000102535	0.000133648	0.000133648	0.000133648	0.000133648	0.000133648	0.000133648	0.000133648	0.000133648	0.000133648	0.000133648	0.000133648	0.000133648	0.000133648	0.000133648	0.000133648	0.000133648	0.000133648	0.000133648	0.000133648	0.000133648	0.000133648	0.000133648	0.000133648	0.000133648	0.000133648	0.000133648	0.000133648		
HG_St1_SCRN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.83E-05	2.83E-05	5.51E-05	5.51E-05	9.53E-05	9.53E-05	0.000136258	0.000136258	0.000189937	0.000189937	0.000189937	0.000189937	0.000189937	0.000189937	0.000189937	0.000189937	0.000189937	0.000189937	0.000189937	0.000189937	0.000189937	0.000189937	0.000189937	0.000189937	0.000189937	0.000189937	0.000189937	0.000189937	0.000189937	0.000189937	0.000189937	0.000189937	0.000189937	0.000189937	0.000189937		
HG_St2_SCRN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34E-05	1.34E-05	2.61E-05	2.61E-05	4.65E-05	4.65E-05	6.51E-05	6.51E-05	8.74E-05	8.74E-05	8.74E-05	8.74E-05	8.74E-05	8.74E-05	8.74E-05	8.74E-05	8.74E-05	8.74E-05	8.74E-05	8.74E-05	8.74E-05	8.74E-05	8.74E-05	8.74E-05	8.74E-05	8.74E-05	8.74E-05	8.74E-05	8.74E-05	8.74E-05	8.74E-05	8.74E-05	8.74E-05	8.74E-05	8.74E-05		
HG_St3_SCRN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.50E-06	5.50E-06	1.63E-05	1.63E-05	2.37E-05	2.37E-05	3.58E-05	3.58E-05	4.93E-05	4.93E-05	4.93E-05	4.93E-05	4.93E-05	4.93E-05	4.93E-05	4.93E-05	4.93E-05	4.93E-05	4.93E-05	4.93E-05	4.93E-05	4.93E-05	4.93E-05	4.93E-05	4.93E-05	4.93E-05	4.93E-05	4.93E-05	4.93E-05	4.93E-05	4.93E-05	4.93E-05	4.93E-05	4.93E-05	4.93E-05		
HG_St4_SCRN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.88E-05	1.88E-05	3.13E-05	3.13E-05	5.77E-05	5.77E-05	8.23E-05	8.23E-05	0.000119433	0.000119433	0.000119433	0.000119433	0.000119433	0.000119433	0.000119433	0.000119433	0.000119433	0.000119433	0.000119433	0.000119433	0.000119433	0.000119433	0.000119433	0.000119433	0.000119433	0.000119433	0.000119433	0.000119433	0.000119433	0.000119433	0.000119433	0.000119433	0.000119433	0.000119433	0.000119433		
HG_St1_MORT	0	0	0	3.44E-07	7.51E-07	7.51E-07	7.51E-07	7.51E-07	2.36E-06	2.94E-06	4.34E-06	5.58E-06	6.79E-06	7.36E-06	9.68E-06	1.39E-05	1.43E-05	1.51E-05	1.75E-05	1.96E-05	2.09E-05	2.31E-05	2.78E-05	3.52E-05	3.74E-05	4.33E-05	5.22E-05	5.70E-05	6.44E-05	7.15E-05	7.90E-05	8.73E-05	9.88E-05	0.000115259	0.000125799	0.000139099	0.000158064	0.00017991	0.000203065	0.00022756	0.000257633	0.000283571	0.000313243	0.000351413	0.000395657	0.000438434	0.000500186	0.000570413	0.000652896	0.000737025	0.000819035	0.00090201	0.001000486	0.001084284	0.001166521	0.00126466	0.001363316	0.001453774	0.001527768	0.001610289	0.001694142	0.00177455	0.001845236	0.001916471	0.001974582	0.00202099	0.002065158	0.002099811	0.002131832	0.002153966	0.002169597		
HG_St2_MORT	0	6.27E-07	6.27E-07	6.27E-07	6.27E-07	2.57E-06	2.94E-06	3.34E-06	3.83E-06	5.95E-06	8.49E-06	1.13E-05	1.34E-05	1.38E-05	1.56E-05	1.85E-05	1.95E-05	2.10E-05	2.15E-05	2.39E-05	2.60E-05	3.01E-05	3.54E-05	3.62E-05	3.86E-05	4.16E-05	4.92E-05	5.33E-05	5.96E-05	6.61E-05	7.34E-05	7.92E-05	8.76E-05	9.64E-05	0.000108301	0.000124509	0.000140264	0.00016053	0.000181754	0.00020176	0.000232348	0.000256622	0.000284945	0.000313651	0.000347821	0.000374702	0.000413286	0.000473901	0.000519149	0.000581133	0.000637267	0.000702549	0.000760527	0.000820715	0.00088145	0.000945847	0.001008248	0.001077774	0.001132073	0.001199864	0.001260768	0.001314968	0.001366051	0.001416182	0.001460293	0.001497392	0.001536424	0.001564098	0.001581689	0.001599263	0.001608788		
HG_St3_MORT	0	0	0	5.24E-07	5.24E-07	9.82E-07	1.48E-06	1.48E-06	1.85E-06	2.77E-06	2.77E-06	3.16E-06	3.57E-06	4.25E-06	6.43E-06	6.43E-06	7.66E-06	8.41E-06	9.11E-06	1.10E-05	1.29E-05	1.34E-05	1.67E-05	1.89E-05	2.32E-05	2.75E-05	2.96E-05	3.43E-05	3.69E-05	3.99E-05	4.29E-05	4.73E-05	5.35E-05	5.99E-05	6.67E-05	7.18E-05	8.76E-05	9.55E-05	0.000115438	0.000128497	0.000146009	0.000158035	0.000175945	0.000195532	0.000224126	0.000240257	0.000262008	0.000291567	0.000325907	0.000364353	0.000391883	0.000429437	0.000464081	0.000507621	0.000545388	0.00057856	0.000624211	0.000658804	0.000707852	0.000747035	0.000780175	0.000820658	0.000854815	0.000888033	0.000910606	0.000937462	0.000959179	0.000973474	0.0009836	0.000992954	0.001002917		
HG_St4_MORT	0	0	4.39E-07	1.47E-06	3.54E-06	6.06E-06	6.06E-06	8.01E-06	9.30E-06	1.15E-05	1.35E-05	1.97E-05	2.20E-05	2.57E-05	2.74E-05	2.98E-05	3.31E-05	3.72E-05	4.26E-05	4.72E-05	5.79E-05	6.60E-05	7.53E-05	8.94E-05	0.000102113	0.000116949	0.000136812	0.000154057	0.000174603	0.000192746	0.000222538	0.000251653	0.000282047	0.000313668	0.000346347	0.000380793	0.000432656	0.00047255	0.000536531	0.000581325	0.000664152	0.000717722	0.000813456	0.000881989	0.000981715	0.001075421	0.001196594	0.0013066	0.001443718	0.001573916	0.001741773	0.001906122	0.002064947	0.002230509	0.002414931	0.002606993	0.002800128	0.002981045	0.003177093	0.003335165	0.003495502	0.003668761	0.003832217	0.003968144	0.004091823	0.004184581	0.004283954	0.004365148	0.004433168	0.004482665	0.004524571		
Die_TURBT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.30E-06	1.30E-06	3.13E-06	3.13E-06	7.35E-06	7.35E-06	8.18E-06	8.18E-06	9.81E-06	9.81E-06	9.81E-06	9.81E-06	9.81E-06	9.81E-06	9.81E-06	9.81E-06	9.81E-06	9.81E-06	9.81E-06	9.81E-06	9.81E-06	9.81E-06	9.81E-06	9.81E-06	9.81E-06	9.81E-06	9.81E-06	9.81E-06	9.81E-06	9.81E-06	9.81E-06	9.81E-06	9.81E-06	9.81E-06	9.81E-06		
Invite_DS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.432257984	0.432257984	0.829611031	0.829611031	1.191448741	1.191448741	1.517331148	1.517331148	1.80595425	1.80595425	1.80595425	1.80595425	1.80595425	1.80595425	1.80595425	1.80595425	1.80595425	1.80595425	1.80595425	1.80595425	1.80595425	1.80595425	1.80595425	1.80595425	1.80595425	1.80595425	1.80595425	1.80595425	1.80595425	1.80595425	1.80595425	1.80595425	1.80595425	1.80595425	1.80595425		
Respond_DS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24977618	0.24977618	0.486297395	0.486297395	0.721132746	0.721132746	0.942812179	0.942812179	1.148506505	1.148506505	1.148506505	1.148506505	1.148506505	1.148506505	1.148506505	1.148506505	1.148506505	1.148506505	1.148506505	1.148506505	1.148506505	1.148506505	1.148506505	1.148506505	1.148506505	1.148506505	1.148506505	1.148506505	1.148506505	1.148506505	1.148506505	1.148506505	1.148506505	1.148506505	1.148506505		
Positive_DS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045149078	0.045149078	0.087847285	0.087847285	0.130291374	0.130291374	0.170359368	0.170359368	0.207612368	0.207612368	0.207612368	0.207612368	0.207612368	0.207612368	0.207612368	0.207612368	0.207612368	0.207612368	0.207612368	0.207612368	0.207612368	0.207612368	0.207612368	0.207612368	0.207612368	0.207612368	0.207612368	0.207612368	0.207612368	0.207612368	0.207612368	0.207612368	0.207612368	0.207612368	0.207612368		
Respond_Cyst	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000235805	0.000235805	0.000454111	0.000454111	0.000717288	0.000717288	0.000995246	0.000995246	0.001274939	0.001274939	0.001274939	0.001274939	0.001274939	0.001274939	0.001274939	0.001274939	0.001274939	0.001274939	0.001274939	0.001274939	0.001274939	0.001274939	0.001274939	0.001274939	0.001274939	0.001274939	0.001274939	0.001274939	0.001274939	0.001274939	0.001274939	0.001274939	0.001274939	0.001274939	0.001274939		
Diagnostic_Cyst	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.56E-05	8.56E-05	0.000169596	0.000169596	0.000291285	0.000291285	0.000422053	0.000422053	0.000579752	0.000579752	0.000579752	0.000579752	0.000579752	0.000579752	0.000579752	0.000579752	0.000579752	0.000579752	0.000579752	0.000579752	0.000579752	0.000579752	0.000579752	0.000579752	0.000579752	0.000579752	0.000579752	0.000579752	0.000579752	0.000579752	0.000579752	0.000579752	0.000579752	0.000579752	0.000579752		
TURBT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.56E-05	8.56E-05	0.000169596	0.000169596	0.000291285	0.000291285	0.000422053	0.000422053	0.000579752	0.000579752	0.000579752	0.000579752	0.000579752	0.000579752	0.000579752	0.000579752	0.000579752	0.000579752	0.000579752	0.000579752	0.000579752	0.000579752	0.000579752	0.000579752	0.000579752	0.000579752	0.000579752	0.000579752	0.000579752	0.000579752	0.000579752	0.000579752	0.000579752	0.000579752	0.000579752		
FP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.83E-06	7.83E-06	1.59E-05	1.59E-05	2.84E-05	2.84E-05	3.77E-05	3.77E-05	4.44E-05	4.44E-05	4.44E-05	4.44E-05	4.44E-05	4.44E-05	4.44E-05	4.44E-05	4.44E-05	4.44E-05	4.44E-05	4.44E-05	4.44E-05	4.44E-05	4.44E-05	4.44E-05	4.44E-05	4.44E-05	4.44E-05	4.44E-05	4.44E-05	4.44E-05	4.44E-05	4.44E-05	4.44E-05	4.44E-05	4.44E-05		
FN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00038209	0.00038209	0.000838115	0.000838115	0.00145121	0.00145121	0.002221674	0.002221674	0.003176557	0.003176557	0.003176557	0.003176557	0.003176557	0.003176557	0.003176557	0.003176557	0.003176557	0.003176557	0.003176557	0.003176557	0.003176557	0.003176557	0.003176557	0.003176557	0.003176557	0.003176557	0.003176557	0.003176557	0.003176557	0.003176557	0.003176557	0.003176557	0.003176557	0.003176557	0.003176557		
