"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"all.symptomatic"
"5540"	0.924	0.002	0	0.072	0	0.001996	0	0	4e-06
"5541"	0.92	0	0	0.078	0.002	0	0	0	0
"5542"	0.926	0.004	0	0.07	0	0	0	0	0
"5543"	0.82	0.006	0	0.174	0	0	0	0	0
"5544"	0.95	0.002	0	0.048	0	0	0	0	0
"5545"	0.938	0	0	0.062	0	0	0	0	0
"5546"	0.964	0	0	0.036	0	0	0	0	0
"5547"	0.982	0	0	0.018	0	0	0	0	0
"5548"	0.748	0.012	0	0.24	0	0	0	0	0
"5549"	0.968	0	0	0.028	0.001996	0	0	0.002	4e-06
"5550"	0.966	0	0	0.032	0	0	0	0.002	0
"5551"	0.982	0	0	0.018	0	0	0	0	0
"5552"	0.986	0	0	0.014	0	0	0	0	0
"5553"	0.93	0.002	0	0.068	0	0	0	0	0
"5554"	1	0	0	0	0	0	0	0	0
"5555"	0.944	0	0	0.056	0	0	0	0	0
"5556"	0.968	0	0	0.032	0	0	0	0	0
"5557"	0.856	0.002	0	0.138	0	0.001996	0	0.002	4e-06
"5558"	0.902	0	0	0.098	0	0	0	0	0
"5559"	0.98	0	0	0.02	0	0	0	0	0
"5560"	0.88	0.002	0.002	0.114	0	0	0	0.002	0
"5561"	0.882	0	0	0.118	0	0	0	0	0
"5562"	1	0	0	0	0	0	0	0	0
"5563"	0.928	0.002	0	0.07	0	0	0	0	0
"5564"	0.97	0	0	0.03	0	0	0	0	0
"5565"	0.582	0	0	0.416	0	0	0	0.002	0
"5566"	0.898	0.002	0	0.1	0	0	0	0	0
"5567"	0.926	0.004	0.001996	0.068	0	0	0	0	4e-06
"5568"	0.976	0	0	0.024	0	0	0	0	0
"5569"	0.652	0.008	0.001996	0.334	0	0	0	0.004	4e-06
"5570"	0.908	0.002	0	0.09	0	0	0	0	0
"5571"	0.996	0	0	0.004	0	0	0	0	0
"5572"	0.756	0.004	0	0.24	0	0	0	0	0
"5573"	0.418	0.012	0.001996	0.568	0	0	0	0	4e-06
"5574"	0.746	0.002	0	0.25	0	0	0.001996	0	4e-06
"5575"	0.97	0	0	0.03	0	0	0	0	0
"5576"	0.996	0	0	0.004	0	0	0	0	0
"5577"	0.99	0	0	0.01	0	0	0	0	0
"5578"	0.96	0.002	0	0.038	0	0	0	0	0
"5579"	0.99	0	0	0.01	0	0	0	0	0
"5580"	0.838	0.002	0	0.16	0	0	0	0	0
"5581"	0.988	0	0	0.012	0	0	0	0	0
"5582"	0.956	0.002	0	0.042	0	0	0	0	0
"5583"	0.982	0	0	0.018	0	0	0	0	0
"5584"	0.998	0	0	0.002	0	0	0	0	0
"5585"	0.98	0	0	0.02	0	0	0	0	0
"5586"	0.892	0.002	0	0.104	0	0	0	0.002	0
"5587"	0.768	0.002	0	0.226	0	0	0	0.004	0
"5588"	0.948	0.002	0	0.05	0	0	0	0	0
"5589"	0.844	0.008	0.005964	0.14	0	0.001996	0	0	4e-05
"5590"	0.85	0.002	0	0.148	0	0	0	0	0
"5591"	0.904	0	0	0.096	0	0	0	0	0
"5592"	0.928	0	0	0.072	0	0	0	0	0
"5593"	1	0	0	0	0	0	0	0	0
"5594"	0.898	0.002	0	0.1	0	0	0	0	0
"5595"	0.942	0	0	0.056	0	0.002	0	0	0
"5596"	0.602	0.002	0	0.396	0	0	0	0	0
"5597"	0.97	0	0	0.03	0	0	0	0	0
"5598"	1	0	0	0	0	0	0	0	0
"5599"	0.998	0	0	0.002	0	0	0	0	0
"5600"	0.982	0	0	0.018	0	0	0	0	0
"5601"	0.988	0	0	0.012	0	0	0	0	0
"5602"	0.982	0	0	0.018	0	0	0	0	0
"5603"	1	0	0	0	0	0	0	0	0
"5604"	0.956	0	0	0.044	0	0	0	0	0
"5605"	0.916	0.002	0.001996	0.08	0	0	0	0	4e-06
"5606"	0.982	0	0	0.018	0	0	0	0	0
"5607"	0.926	0	0	0.074	0	0	0	0	0
"5608"	0.95	0	0	0.05	0	0	0	0	0
"5609"	0.992	0	0	0.008	0	0	0	0	0
"5610"	0.994	0	0	0.006	0	0	0	0	0
"5611"	1	0	0	0	0	0	0	0	0
"5612"	0.994	0	0	0.006	0	0	0	0	0
"5613"	0.998	0	0	0.002	0	0	0	0	0
"5614"	0.996	0	0	0.004	0	0	0	0	0
"5615"	0.958	0	0	0.042	0	0	0	0	0
"5616"	0.968	0	0	0.032	0	0	0	0	0
"5617"	0.998	0	0	0.002	0	0	0	0	0
"5618"	0.996	0	0	0.004	0	0	0	0	0
"5619"	0.976	0	0	0.024	0	0	0	0	0
"5620"	0.996	0	0	0.004	0	0	0	0	0
"5621"	0.856	0.002	0.001996	0.138	0	0	0	0.002	4e-06
"5622"	0.994	0	0	0.006	0	0	0	0	0
"5623"	0.79	0.002	0.001996	0.204	0	0	0	0.002	4e-06
"5624"	0.966	0	0	0.034	0	0	0	0	0
"5625"	0.82	0.002	0	0.176	0	0	0	0.002	0
"5626"	0.726	0.008	0	0.266	0	0	0	0	0
"5627"	0.908	0	0.001996	0.09	0	0	0	0	4e-06
"5628"	0.962	0.002	0	0.036	0	0	0	0	0
"5629"	0.94	0	0	0.06	0	0	0	0	0
"5630"	0.626	0.012	0	0.358	0	0	0	0.004	0
"5631"	0.948	0	0	0.052	0	0	0	0	0
"5632"	1	0	0	0	0	0	0	0	0
"5633"	0.872	0.002	0	0.124	0	0	0	0.002	0
"5634"	0.938	0	0	0.062	0	0	0	0	0
"5635"	0.81	0	0	0.19	0	0	0	0	0
"5636"	0.778	0.002	0	0.22	0	0	0	0	0
"5637"	0.99	0	0	0.01	0	0	0	0	0
"5638"	0.92	0.004	0	0.076	0	0	0	0	0
"5639"	0.99	0	0	0.01	0	0	0	0	0
"5640"	0.994	0	0	0.006	0	0	0	0	0
"5641"	0.998	0	0	0.002	0	0	0	0	0
"5642"	0.89	0	0.001996	0.108	0	0	0	0	4e-06
"5643"	0.976	0	0	0.024	0	0	0	0	0
"5644"	0.788	0.004	0	0.206	0.001996	0	0	0	4e-06
"5645"	0.942	0	0	0.058	0	0	0	0	0
"5646"	0.992	0	0	0.008	0	0	0	0	0
"5647"	0.946	0	0	0.054	0	0	0	0	0
"5648"	0.992	0	0	0.008	0	0	0	0	0
"5649"	0.892	0	0	0.106	0	0.001996	0	0	4e-06
"5650"	0.846	0	0	0.154	0	0	0	0	0
"5651"	0.938	0	0	0.06	0	0	0.001996	0	4e-06
"5652"	0.964	0	0	0.036	0	0	0	0	0
"5653"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5654"	0.986	0	0	0.014	0	0	0	0	0
"5655"	0.998	0	0	0.002	0	0	0	0	0
"5656"	0.786	0	0	0.214	0	0	0	0	0
"5657"	0.33	0.02	0.001996	0.642	0.001996	0	0	0.004	8e-06
"5658"	0.938	0	0	0.062	0	0	0	0	0
"5659"	1	0	0	0	0	0	0	0	0
"5660"	0.814	0.002	0	0.184	0	0	0	0	0
"5661"	0.55	0.008	0	0.436	0.001996	0	0	0.004	4e-06
"5662"	0.91	0.002	0	0.088	0	0	0	0	0
"5663"	0.704	0.008	0	0.284	0	0	0	0.004	0
"5664"	0.99	0	0	0.01	0	0	0	0	0
"5665"	0.95	0	0	0.05	0	0	0	0	0
"5666"	0.888	0.004	0	0.106	0	0	0	0.002	0
"5667"	0.982	0	0	0.018	0	0	0	0	0
"5668"	0.84	0.002	0	0.156	0.001996	0	0	0	4e-06
"5669"	0.996	0	0	0.004	0	0	0	0	0
"5670"	0.948	0	0	0.052	0	0	0	0	0
"5671"	0.848	0.003992	0	0.146	0	0	0	0.002	8e-06
"5672"	0.964	0	0	0.036	0	0	0	0	0
"5673"	0.702	0.01	0.001996	0.286	0	0	0	0	4e-06
"5674"	0.998	0	0	0.002	0	0	0	0	0
"5675"	0.974	0	0	0.026	0	0	0	0	0
"5676"	0.888	0	0	0.112	0	0	0	0	0
"5677"	0.962	0	0	0.038	0	0	0	0	0
"5678"	1	0	0	0	0	0	0	0	0
"5679"	0.822	0.006	0.001996	0.17	0	0	0	0	4e-06
"5680"	0.998	0	0	0.002	0	0	0	0	0
"5681"	0.904	0	0	0.096	0	0	0	0	0
"5682"	0.666	0.014	0	0.316	0	0	0	0.004	0
"5683"	0.986	0	0	0.012	0.001996	0	0	0	4e-06
"5684"	0.776	0.004	0.001996	0.218	0	0	0	0	4e-06
"5685"	0.782	0.004	0.001996	0.21	0.001996	0	0	0	8e-06
"5686"	0.93	0	0	0.07	0	0	0	0	0
"5687"	0.95	0	0	0.048	0	0	0	0.002	0
"5688"	0.904	0.002	0	0.094	0	0	0	0	0
"5689"	0.978	0	0	0.022	0	0	0	0	0
"5690"	0.456	0.008	0.003984	0.522	0	0.001996	0.005964	0.002	5.6e-05
"5691"	0.54	0.016	0.002	0.432	0	0	0	0.01	0
"5692"	0.972	0	0	0.028	0	0	0	0	0
"5693"	0.984	0	0	0.016	0	0	0	0	0
"5694"	0.998	0	0	0.002	0	0	0	0	0
"5695"	0.996	0	0	0.004	0	0	0	0	0
"5696"	0.968	0	0	0.032	0	0	0	0	0
"5697"	0.858	0	0	0.142	0	0	0	0	0
"5698"	0.76	0.004	0	0.236	0	0	0	0	0
"5699"	0.938	0	0	0.062	0	0	0	0	0
"5700"	0.92	0.002	0	0.078	0	0	0	0	0
"5701"	0.88	0	0	0.12	0	0	0	0	0
"5702"	1	0	0	0	0	0	0	0	0
"5703"	0.996	0	0	0.004	0	0	0	0	0
"5704"	0.792	0	0.001996	0.204	0	0.002	0	0	4e-06
"5705"	1	0	0	0	0	0	0	0	0
"5706"	0.978	0.002	0	0.02	0	0	0	0	0
"5707"	0.996	0	0	0.004	0	0	0	0	0
"5708"	0.988	0	0	0.012	0	0	0	0	0
"5709"	0.956	0	0	0.044	0	0	0	0	0
"5710"	0.992	0	0	0.008	0	0	0	0	0
"5711"	0.994	0	0	0.006	0	0	0	0	0
"5712"	0.994	0	0	0.006	0	0	0	0	0
"5713"	0.97	0	0	0.03	0	0	0	0	0
"5714"	0.932	0	0	0.068	0	0	0	0	0
"5715"	0.836	0	0	0.164	0	0	0	0	0
"5716"	0.958	0	0	0.042	0	0	0	0	0
"5717"	0.994	0	0	0.006	0	0	0	0	0
"5718"	0.972	0	0	0.028	0	0	0	0	0
"5719"	1	0	0	0	0	0	0	0	0
"5720"	0.898	0	0.001996	0.1	0	0	0	0	4e-06
"5721"	0.95	0	0.001996	0.048	0	0	0	0	4e-06
"5722"	0.98	0	0	0.02	0	0	0	0	0
"5723"	0.81	0	0	0.19	0	0	0	0	0
"5724"	0.982	0	0	0.018	0	0	0	0	0
"5725"	0.896	0	0	0.104	0	0	0	0	0
"5726"	0.978	0	0	0.022	0	0	0	0	0
"5727"	0.904	0	0	0.094	0	0	0	0.002	0
"5728"	0.928	0.002	0	0.07	0	0	0	0	0
"5729"	0.998	0	0	0.002	0	0	0	0	0
"5730"	0.978	0	0	0.022	0	0	0	0	0
"5731"	0.91	0	0	0.09	0	0	0	0	0
"5732"	1	0	0	0	0	0	0	0	0
"5733"	0.848	0	0.001996	0.15	0	0	0	0	4e-06
"5734"	0.974	0.002	0	0.024	0	0	0	0	0
"5735"	0.344	0.012	0	0.632	0	0	0.001996	0.01	4e-06
"5736"	0.874	0	0	0.126	0	0	0	0	0
"5737"	0.994	0	0	0.006	0	0	0	0	0
"5738"	0.986	0	0	0.014	0	0	0	0	0
"5739"	0.934	0	0.001996	0.064	0	0	0	0	4e-06
"5740"	0.886	0	0	0.11	0.001996	0	0	0.002	4e-06
"5741"	0.998	0	0	0.002	0	0	0	0	0
"5742"	0.886	0	0	0.114	0	0	0	0	0
"5743"	0.988	0	0	0.012	0	0	0	0	0
"5744"	0.914	0.002	0	0.084	0	0	0	0	0
"5745"	0.982	0	0	0.018	0	0	0	0	0
"5746"	0.936	0.002	0.002	0.06	0	0	0	0	0
"5747"	0.974	0	0	0.026	0	0	0	0	0
"5748"	0.97	0	0	0.03	0	0	0	0	0
"5749"	0.97	0	0	0.03	0	0	0	0	0
"5750"	0.914	0	0	0.086	0	0	0	0	0
"5751"	0.832	0	0.001996	0.166	0	0	0	0	4e-06
"5752"	0.998	0	0	0.002	0	0	0	0	0
"5753"	0.998	0	0	0.002	0	0	0	0	0
"5754"	0.962	0.002	0	0.036	0	0	0	0	0
"5755"	0.984	0.002	0	0.014	0	0	0	0	0
"5756"	0.958	0	0	0.042	0	0	0	0	0
"5757"	1	0	0	0	0	0	0	0	0
"5758"	0.986	0	0	0.014	0	0	0	0	0
"5759"	0.998	0	0	0.002	0	0	0	0	0
"5760"	0.868	0.006	0	0.126	0	0	0	0	0
"5761"	0.994	0	0	0.006	0	0	0	0	0
"5762"	0.924	0.002	0.003984	0.07	0	0	0	0	1.6e-05
"5763"	0.954	0	0.001996	0.044	0	0	0	0	4e-06
"5764"	0.986	0	0	0.014	0	0	0	0	0
"5765"	0.67	0.014	0	0.312	0.001996	0	0	0.002	4e-06
"5766"	0.654	0.004	0	0.336	0	0.001996	0	0.004	4e-06
"5767"	0.94	0	0	0.06	0	0	0	0	0
"5768"	0.988	0	0	0.012	0	0	0	0	0
"5769"	0.996	0	0	0.004	0	0	0	0	0
"5770"	0.954	0	0	0.046	0	0	0	0	0
"5771"	0.91	0	0	0.09	0	0	0	0	0
"5772"	0.97	0	0	0.03	0	0	0	0	0
"5773"	0.746	0.008	0	0.24	0.001996	0	0.001996	0.002	8e-06
"5774"	0.9	0	0.001996	0.096	0.001996	0	0	0	8e-06
"5775"	0.954	0.004	0	0.042	0	0	0	0	0
"5776"	0.742	0.006	0.001996	0.25	0	0	0	0	4e-06
"5777"	0.842	0.002	0.003984	0.15	0	0	0	0.002	1.6e-05
"5778"	0.998	0	0	0.002	0	0	0	0	0
"5779"	0.976	0	0	0.024	0	0	0	0	0
"5780"	0.984	0	0	0.016	0	0	0	0	0
"5781"	0.994	0	0	0.006	0	0	0	0	0
"5782"	1	0	0	0	0	0	0	0	0
"5783"	0.83	0.006	0.001996	0.162	0	0	0	0	4e-06
"5784"	0.916	0.002	0.001996	0.08	0	0	0	0	4e-06
"5785"	0.99	0	0	0.01	0	0	0	0	0
"5786"	0.852	0.002	0.001996	0.144	0	0	0	0	4e-06
"5787"	0.754	0.002	0	0.242	0.001996	0	0	0	4e-06
"5788"	0.912	0	0	0.088	0	0	0	0	0
"5789"	0.97	0	0	0.03	0	0	0	0	0
"5790"	1	0	0	0	0	0	0	0	0
"5791"	1	0	0	0	0	0	0	0	0
"5792"	0.996	0	0	0.004	0	0	0	0	0
"5793"	0.98	0	0	0.02	0	0	0	0	0
"5794"	0.976	0	0	0.024	0	0	0	0	0
"5795"	0.67	0.002	0.003976	0.32	0	0	0	0.004	2.4e-05
"5796"	0.908	0	0	0.092	0	0	0	0	0
"5797"	0.932	0	0	0.068	0	0	0	0	0
"5798"	0.96	0	0	0.04	0	0	0	0	0
"5799"	0.812	0.004	0.001996	0.178	0.001996	0	0	0.002	8e-06
"5800"	0.996	0	0	0.004	0	0	0	0	0
"5801"	0.93	0	0	0.07	0	0	0	0	0
"5802"	0.998	0	0	0.002	0	0	0	0	0
"5803"	0.942	0	0.001996	0.056	0	0	0	0	4e-06
"5804"	0.36	0.004	0	0.632	0	0	0	0.004	0
"5805"	0.948	0.002	0	0.05	0	0	0	0	0
"5806"	0.986	0	0	0.014	0	0	0	0	0
"5807"	0.944	0	0	0.056	0	0	0	0	0
"5808"	0.764	0.006	0.001996	0.224	0	0	0	0.004	4e-06
"5809"	0.934	0.002	0	0.064	0	0	0	0	0
"5810"	1	0	0	0	0	0	0	0	0
"5811"	0.896	0	0	0.1	0	0	0	0.004	0
"5812"	1	0	0	0	0	0	0	0	0
"5813"	0.962	0.002	0	0.036	0	0	0	0	0
"5814"	0.898	0.002	0.001996	0.098	0	0	0	0	4e-06
"5815"	0.994	0	0	0.006	0	0	0	0	0
"5816"	0.954	0	0	0.046	0	0	0	0	0
"5817"	0.97	0	0	0.03	0	0	0	0	0
"5818"	0.97	0	0	0.03	0	0	0	0	0
"5819"	0.94	0.002	0	0.058	0	0	0	0	0
"5820"	0.988	0	0	0.012	0	0	0	0	0
"5821"	1	0	0	0	0	0	0	0	0
"5822"	0.786	0.004	0.001996	0.206	0	0	0.002	0	4e-06
"5823"	0.95	0.002	0	0.048	0	0	0	0	0
"5824"	0.994	0	0	0.006	0	0	0	0	0
"5825"	0.998	0	0	0.002	0	0	0	0	0
"5826"	0.96	0	0	0.04	0	0	0	0	0
"5827"	0.946	0.002	0	0.052	0	0	0	0	0
"5828"	0.996	0	0	0.004	0	0	0	0	0
"5829"	0.998	0	0	0.002	0	0	0	0	0
"5830"	0.87	0	0	0.13	0	0	0	0	0
"5831"	0.978	0	0	0.022	0	0	0	0	0
"5832"	0.96	0	0	0.04	0	0	0	0	0
"5833"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5834"	0.898	0	0.005976	0.096	0	0	0	0	2.4e-05
"5835"	0.988	0	0	0.012	0	0	0	0	0
"5836"	0.834	0.002	0	0.162	0	0.002	0	0	0
"5837"	0.8	0.004	0	0.196	0	0	0	0	0
"5838"	0.964	0	0	0.036	0	0	0	0	0
"5839"	0.978	0	0	0.022	0	0	0	0	0
"5840"	0.804	0.002	0.001996	0.192	0	0	0	0	4e-06
"5841"	0.976	0.002	0	0.022	0	0	0	0	0
"5842"	0.89	0.002	0	0.108	0	0	0	0	0
"5843"	0.956	0.002	0	0.042	0	0	0	0	0
"5844"	0.952	0	0	0.048	0	0	0	0	0
"5845"	0.96	0	0	0.04	0	0	0	0	0
"5846"	0.742	0.01	0.00792	0.238	0	0	0	0.002	8e-05
"5847"	1	0	0	0	0	0	0	0	0
"5848"	0.996	0	0	0.004	0	0	0	0	0
"5849"	0.768	0.002	0	0.23	0	0	0	0	0
"5850"	0.844	0.004	0	0.15	0	0	0	0.002	0
"5851"	0.94	0.004	0	0.056	0	0	0	0	0
"5852"	0.998	0	0	0.002	0	0	0	0	0
"5853"	1	0	0	0	0	0	0	0	0
"5854"	0.986	0	0	0.014	0	0	0	0	0
"5855"	1	0	0	0	0	0	0	0	0
"5856"	0.9	0	0.001992	0.098	0	0	0	0	8e-06
"5857"	0.99	0	0	0.01	0	0	0	0	0
"5858"	0.936	0	0	0.064	0	0	0	0	0
"5859"	0.934	0.002	0	0.064	0	0	0	0	0
"5860"	0.986	0	0	0.014	0	0	0	0	0
"5861"	0.968	0.002	0	0.03	0	0	0	0	0
"5862"	0.798	0.002	0	0.198	0	0	0	0.002	0
"5863"	0.996	0	0	0.004	0	0	0	0	0
"5864"	0.988	0	0	0.012	0	0	0	0	0
"5865"	0.94	0	0	0.06	0	0	0	0	0
"5866"	0.99	0	0	0.01	0	0	0	0	0
"5867"	0.808	0.004	0	0.188	0	0	0	0	0
"5868"	0.99	0	0	0.01	0	0	0	0	0
"5869"	0.886	0.004	0	0.11	0	0	0	0	0
"5870"	0.654	0.012	0.001996	0.332	0	0	0	0	4e-06
"5871"	0.946	0	0	0.052	0.002	0	0	0	0
"5872"	0.998	0	0	0.002	0	0	0	0	0
"5873"	0.986	0	0	0.014	0	0	0	0	0
"5874"	0.954	0	0	0.046	0	0	0	0	0
"5875"	0.966	0	0	0.034	0	0	0	0	0
"5876"	0.97	0	0	0.03	0	0	0	0	0
"5877"	0.93	0	0	0.07	0	0	0	0	0
"5878"	0.968	0	0	0.032	0	0	0	0	0
"5879"	0.9	0	0	0.1	0	0	0	0	0
"5880"	0.866	0	0	0.134	0	0	0	0	0
"5881"	0.974	0	0	0.026	0	0	0	0	0
"5882"	0.994	0	0	0.006	0	0	0	0	0
"5883"	0.868	0	0.002	0.13	0	0	0	0	0
"5884"	0.558	0.02	0.001996	0.418	0	0	0	0.002	4e-06
"5885"	0.716	0.01	0.001996	0.268	0	0	0.001996	0.002	8e-06
"5886"	0.808	0.004	0	0.188	0	0	0	0	0
"5887"	0.982	0	0.002	0.016	0	0	0	0	0
"5888"	0.996	0	0	0.004	0	0	0	0	0
"5889"	0.854	0	0.001992	0.14	0	0	0	0.004	8e-06
"5890"	0.932	0.002	0	0.066	0	0	0	0	0
"5891"	0.998	0	0	0.002	0	0	0	0	0
"5892"	0.726	0.002	0	0.272	0	0	0	0	0
"5893"	0.902	0	0	0.098	0	0	0	0	0
"5894"	0.99	0	0	0.01	0	0	0	0	0
"5895"	0.664	0.006	0	0.328	0	0	0.001996	0	4e-06
"5896"	0.966	0	0	0.034	0	0	0	0	0
"5897"	0.986	0	0	0.014	0	0	0	0	0
"5898"	0.986	0	0	0.014	0	0	0	0	0
"5899"	0.964	0	0	0.036	0	0	0	0	0
"5900"	0.962	0	0	0.036	0	0	0	0.002	0
"5901"	0.936	0	0	0.064	0	0	0	0	0
"5902"	0.896	0	0	0.104	0	0	0	0	0
"5903"	0.96	0	0	0.04	0	0	0	0	0
"5904"	0.918	0.002	0	0.08	0	0	0	0	0
"5905"	1	0	0	0	0	0	0	0	0
"5906"	0.94	0	0	0.06	0	0	0	0	0
"5907"	0.962	0	0	0.038	0	0	0	0	0
"5908"	0.936	0	0	0.064	0	0	0	0	0
"5909"	0.936	0	0	0.064	0	0	0	0	0
"5910"	0.95	0	0.001996	0.048	0	0	0	0	4e-06
"5911"	0.688	0.02	0.005976	0.286	0	0	0	0	2.4e-05
"5912"	1	0	0	0	0	0	0	0	0
"5913"	1	0	0	0	0	0	0	0	0
"5914"	0.64	0.006	0.001996	0.35	0	0.002	0	0	4e-06
"5915"	0.926	0.002	0	0.072	0	0	0	0	0
"5916"	0.984	0	0	0.016	0	0	0	0	0
"5917"	0.998	0	0	0.002	0	0	0	0	0
"5918"	0.976	0	0	0.024	0	0	0	0	0
"5919"	0.994	0	0	0.006	0	0	0	0	0
"5920"	0.956	0	0	0.044	0	0	0	0	0
"5921"	0.972	0.002	0	0.026	0	0	0	0	0
"5922"	0.982	0	0.001996	0.016	0	0	0	0	4e-06
"5923"	0.984	0	0	0.016	0	0	0	0	0
"5924"	0.968	0.002	0	0.03	0	0	0	0	0
"5925"	0.948	0	0	0.052	0	0	0	0	0
"5926"	0.958	0	0	0.042	0	0	0	0	0
"5927"	0.992	0	0	0.008	0	0	0	0	0
"5928"	0.996	0	0	0.004	0	0	0	0	0
"5929"	0.964	0	0	0.036	0	0	0	0	0
"5930"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5931"	0.862	0	0.001996	0.136	0	0	0	0	4e-06
"5932"	0.518	0.004	0	0.476	0	0	0	0.002	0
"5933"	0.992	0.002	0	0.006	0	0	0	0	0
"5934"	0.934	0	0.001996	0.062	0	0	0	0.002	4e-06
"5935"	0.6	0.012	0.001996	0.374	0.003984	0	0	0.008	2e-05
"5936"	0.996	0	0	0.004	0	0	0	0	0
"5937"	0.922	0	0	0.078	0	0	0	0	0
"5938"	0.998	0	0	0.002	0	0	0	0	0
"5939"	0.896	0.002	0	0.102	0	0	0	0	0
"5940"	0.726	0.006	0	0.26	0.001996	0	0.001996	0.004	8e-06
"5941"	1	0	0	0	0	0	0	0	0
"5942"	0.994	0	0	0.006	0	0	0	0	0
"5943"	0.998	0	0	0.002	0	0	0	0	0
"5944"	0.946	0	0	0.054	0	0	0	0	0
"5945"	0.908	0.008	0	0.084	0	0	0	0	0
"5946"	0.944	0	0	0.056	0	0	0	0	0
"5947"	0.612	0.006	0.001996	0.38	0	0	0	0	4e-06
"5948"	0.988	0.002	0	0.01	0	0	0	0	0
"5949"	1	0	0	0	0	0	0	0	0
"5950"	0.982	0	0	0.018	0	0	0	0	0
"5951"	0.648	0.006	0.003976	0.338	0	0	0.001996	0.002	2.8e-05
"5952"	0.894	0.004	0	0.102	0	0	0	0	0
"5953"	0.908	0.002	0	0.09	0	0	0	0	0
"5954"	0.968	0	0	0.032	0	0	0	0	0
"5955"	1	0	0	0	0	0	0	0	0
"5956"	0.934	0.008	0	0.056	0	0	0	0.002	0
"5957"	0.968	0	0	0.03	0	0	0	0.002	0
"5958"	0.894	0.004	0	0.1	0.001996	0	0	0	4e-06
"5959"	0.954	0	0	0.046	0	0	0	0	0
"5960"	0.928	0	0	0.07	0	0	0	0.002	0
"5961"	0.982	0	0	0.018	0	0	0	0	0
"5962"	1	0	0	0	0	0	0	0	0
"5963"	0.648	0.002	0.003984	0.344	0	0	0	0.002	1.6e-05
"5964"	0.904	0	0	0.096	0	0	0	0	0
"5965"	0.63	0.008	0.005976	0.35	0.001996	0	0	0.004	2.8e-05
"5966"	0.806	0.002	0	0.19	0	0	0	0.002	0
"5967"	0.846	0.004	0	0.15	0	0	0	0	0
"5968"	0.95	0	0	0.05	0	0	0	0	0
"5969"	0.968	0	0	0.032	0	0	0	0	0
"5970"	0.996	0	0	0.004	0	0	0	0	0
"5971"	0.994	0	0	0.006	0	0	0	0	0
"5972"	0.996	0	0	0.004	0	0	0	0	0
"5973"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5974"	0.964	0	0	0.036	0	0	0	0	0
"5975"	0.942	0	0	0.058	0	0	0	0	0
"5976"	1	0	0	0	0	0	0	0	0
"5977"	0.946	0	0	0.054	0	0	0	0	0
"5978"	0.996	0	0	0.004	0	0	0	0	0
"5979"	0.674	0	0.001996	0.324	0	0	0	0	4e-06
"5980"	0.944	0	0	0.054	0.001996	0	0	0	4e-06
"5981"	0.994	0	0	0.006	0	0	0	0	0
"5982"	0.966	0	0	0.034	0	0	0	0	0
"5983"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"5984"	0.96	0	0	0.04	0	0	0	0	0
"5985"	0.98	0.002	0	0.018	0	0	0	0	0
"5986"	1	0	0	0	0	0	0	0	0
"5987"	0.986	0	0	0.014	0	0	0	0	0
"5988"	0.518	0.004	0	0.476	0	0	0	0.002	0
"5989"	0.986	0	0	0.014	0	0	0	0	0
"5990"	0.992	0	0	0.008	0	0	0	0	0
"5991"	0.996	0	0	0.004	0	0	0	0	0
"5992"	0.992	0	0	0.008	0	0	0	0	0
"5993"	0.89	0.002	0.001996	0.106	0	0	0	0	4e-06
"5994"	0.934	0	0.001996	0.062	0	0	0	0.002	4e-06
"5995"	0.948	0	0	0.052	0	0	0	0	0
"5996"	0.968	0	0	0.032	0	0	0	0	0
"5997"	0.966	0	0	0.034	0	0	0	0	0
"5998"	0.996	0	0	0.004	0	0	0	0	0
"5999"	0.954	0	0	0.046	0	0	0	0	0
"6000"	0.97	0	0	0.03	0	0	0	0	0
"6001"	0.864	0.004	0.001996	0.128	0	0	0	0.002	4e-06
"6002"	0.972	0	0	0.028	0	0	0	0	0
"6003"	0.972	0	0	0.028	0	0	0	0	0
"6004"	0.964	0	0	0.036	0	0	0	0	0
"6005"	0.948	0	0	0.052	0	0	0	0	0
"6006"	0.94	0.002	0.002	0.056	0	0	0	0	0
"6007"	0.924	0	0	0.076	0	0	0	0	0
"6008"	0.96	0	0	0.04	0	0	0	0	0
"6009"	0.996	0	0	0.004	0	0	0	0	0
"6010"	0.996	0	0	0.004	0	0	0	0	0
"6011"	0.958	0	0	0.042	0	0	0	0	0
"6012"	0.822	0.006	0.001996	0.17	0	0	0	0	4e-06
"6013"	0.968	0	0	0.032	0	0	0	0	0
"6014"	0.898	0.002	0.001996	0.098	0	0	0	0	4e-06
"6015"	1	0	0	0	0	0	0	0	0
"6016"	0.984	0	0	0.016	0	0	0	0	0
"6017"	0.994	0	0	0.006	0	0	0	0	0
"6018"	0.998	0	0	0.002	0	0	0	0	0
"6019"	0.906	0.002	0	0.092	0	0	0	0	0
"6020"	1	0	0	0	0	0	0	0	0
"6021"	0.964	0	0	0.036	0	0	0	0	0
"6022"	0.968	0	0	0.032	0	0	0	0	0
"6023"	0.798	0	0.001996	0.196	0	0	0.001996	0.002	8e-06
"6024"	0.992	0	0	0.008	0	0	0	0	0
